,age,gender,race
11198,2,1,2
11199,1,0,2
11200,40,0,2
11201,38,1,0
11202,1,0,3
11203,17,0,2
11204,55,0,0
11205,26,0,0
11206,5,0,0
11207,3,0,0
11208,49,1,1
11209,1,1,3
11210,5,1,2
11211,12,1,0
11212,65,1,0
11213,2,1,4
11214,62,1,0
11215,72,1,0
11216,23,1,4
11217,9,0,0
11218,70,1,0
11219,38,1,3
11220,32,1,4
11221,29,1,0
11222,77,0,1
11223,21,1,2
11224,8,0,0
11225,49,0,0
11226,3,1,2
11227,38,0,0
11228,53,1,0
11229,56,1,0
11230,1,0,0
11231,85,1,0
11232,2,1,2
11233,6,1,0
11234,53,0,1
11235,1,0,0
11236,61,0,3
11237,1,1,0
11238,5,0,3
11239,4,1,0
11240,10,0,2
11241,3,0,0
11242,22,1,1
11243,76,0,2
11244,1,0,2
11245,56,0,1
11246,42,0,2
11247,37,0,0
11248,36,0,0
11249,1,0,3
11250,24,1,4
11251,1,0,4
11252,2,0,0
11253,39,1,0
11254,89,1,3
11255,29,1,3
11256,40,1,0
11257,4,1,0
11258,20,1,0
11259,81,1,0
11260,8,1,0
11261,56,0,0
11262,5,1,0
11263,1,1,3
11264,43,1,3
11265,65,1,0
11266,53,0,0
11267,82,0,0
11268,21,1,0
11269,4,1,3
11270,3,1,0
11271,2,0,2
11272,1,0,2
11273,60,1,0
11274,13,1,0
11275,8,1,0
11276,3,0,1
11277,3,0,0
11278,45,0,0
11279,25,0,4
11280,1,0,0
11281,25,0,4
11282,13,0,0
11283,1,1,0
11284,4,0,2
11285,49,1,0
11286,2,1,3
11287,10,1,0
11288,86,1,0
11289,75,0,0
11290,1,0,3
11291,1,1,2
11292,2,1,2
11293,60,1,0
11294,46,1,4
11295,1,1,0
11296,1,0,0
11297,85,0,1
11298,52,0,0
11299,17,1,0
11300,1,0,2
11301,24,0,1
11302,1,1,2
11303,90,0,0
11304,90,0,0
11305,52,0,0
11306,10,0,0
11307,80,1,0
11308,56,1,3
11309,53,0,0
11310,36,1,0
11311,75,1,0
11312,13,0,0
11313,1,0,4
11314,1,0,0
11315,38,1,0
11316,29,1,0
11317,32,1,2
11318,35,1,0
11319,42,0,0
11320,1,0,3
11321,1,1,3
11322,9,0,0
11323,1,0,2
11324,36,1,0
11325,26,0,2
11326,22,1,2
11327,7,1,1
11328,46,0,0
11329,39,1,0
11330,59,1,0
11331,58,1,0
11332,1,0,2
11333,27,1,0
11334,58,0,0
11335,35,1,3
11336,66,1,0
11337,1,1,3
11338,47,1,0
11339,2,1,4
11340,1,0,0
11341,26,0,4
11342,4,1,0
11343,49,1,3
11344,1,1,0
11345,60,1,0
11346,21,0,4
11347,20,1,2
11348,11,1,0
11349,2,0,2
11350,1,1,3
11351,56,0,3
11352,17,1,0
11353,80,0,0
11354,39,1,0
11355,54,0,0
11356,8,1,0
11357,27,1,2
11358,60,1,0
11359,14,0,0
11360,5,0,0
11361,21,1,0
11362,1,1,2
11363,54,0,2
11364,1,0,2
11365,22,0,0
11366,80,1,0
11367,4,0,0
11368,50,1,2
11369,20,1,2
11370,1,0,0
11371,33,1,0
11372,29,1,4
11373,18,1,2
11374,48,0,1
11375,37,1,0
11376,36,1,0
11377,8,0,0
11378,75,1,0
11379,1,1,2
11380,1,0,2
11381,42,0,0
11382,6,1,2
11383,7,0,0
11384,14,1,0
11385,28,1,3
11386,39,0,4
11387,1,0,0
11388,85,1,0
11389,6,1,1
11390,32,0,4
11391,5,1,0
11392,1,1,0
11393,20,1,0
11394,56,1,1
11395,62,1,0
11396,53,1,0
11397,75,0,0
11398,80,1,0
11399,3,1,2
11400,60,1,3
11401,2,1,4
11402,10,0,0
11403,34,1,0
11404,13,0,0
11405,8,1,0
11406,49,1,0
11407,1,0,3
11408,5,1,0
11409,67,0,0
11410,20,1,4
11411,52,0,3
11412,2,1,3
11413,90,0,0
11414,4,0,0
11415,52,0,0
11416,1,0,2
11417,46,1,0
11418,12,1,0
11419,14,1,0
11420,27,1,3
11421,16,1,0
11422,12,0,0
11423,21,1,4
11424,90,1,2
11425,18,1,0
11426,81,1,0
11427,1,0,4
11428,63,0,0
11429,5,0,0
11430,16,0,0
11431,25,1,2
11432,8,0,0
11433,3,1,0
11434,35,0,0
11435,85,0,0
11436,8,1,4
11437,51,0,4
11438,6,1,4
11439,73,1,2
11440,39,1,0
11441,3,1,2
11442,1,0,3
11443,1,0,3
11444,23,1,2
11445,70,1,2
11446,26,1,3
11447,12,0,4
11448,60,0,0
11449,58,0,0
11450,61,0,2
11451,41,0,0
11452,15,1,0
11453,34,0,2
11454,16,1,0
11455,84,1,0
11456,2,1,2
11457,28,1,2
11458,39,1,0
11459,48,0,1
11460,12,1,0
11461,5,1,0
11462,39,0,0
11463,3,0,2
11464,9,0,0
11465,40,1,4
11466,80,1,0
11467,9,0,0
11468,12,1,0
11469,16,1,0
11470,27,1,4
11471,85,1,0
11472,45,1,0
11473,3,1,2
11474,22,1,3
11475,6,1,1
11476,67,1,0
11477,73,1,0
11478,31,0,0
11479,25,1,2
11480,76,0,0
11481,22,1,4
11482,14,0,0
11483,61,1,0
11484,52,0,0
11485,18,1,4
11486,1,0,0
11487,29,1,0
11488,5,0,2
11489,1,1,0
11490,21,0,3
11491,1,1,4
11492,8,1,0
11493,22,1,3
11494,7,1,3
11495,90,0,3
11496,21,0,0
11497,40,1,0
11498,14,0,0
11499,4,1,4
11500,24,1,4
11501,56,0,4
11502,3,1,2
11503,3,1,0
11504,29,0,4
11505,67,0,0
11506,58,0,0
11507,26,1,3
11508,80,1,0
11509,1,0,2
11510,70,1,0
11511,37,0,1
11512,38,1,0
11513,85,1,0
11514,1,0,2
11515,1,1,3
11516,3,0,1
11517,15,1,0
11518,60,0,0
11519,90,0,0
11520,37,0,0
11521,4,0,2
11522,20,1,4
11523,15,1,0
11524,29,1,2
11525,96,1,2
11526,47,0,0
11527,1,1,1
11528,2,0,0
11529,5,1,1
11530,1,0,0
11531,21,0,4
11532,22,0,4
11533,1,1,2
11534,37,1,3
11535,35,0,4
11536,1,0,2
11537,12,1,0
11538,18,1,0
11539,28,1,0
11540,59,0,0
11541,3,0,2
11542,50,1,4
11543,12,0,0
11544,78,1,0
11545,32,1,0
11546,39,1,3
11547,86,1,0
11548,58,0,0
11549,32,1,2
11550,25,1,0
11551,1,0,0
11552,22,0,4
11553,50,1,0
11554,66,1,0
11555,67,1,0
11556,16,1,4
11557,1,0,2
11558,19,1,4
11559,62,0,0
11560,49,0,3
11561,18,1,0
11562,36,0,3
11563,40,1,3
11564,56,1,0
11565,68,1,0
11566,20,1,4
11567,55,1,0
11568,54,0,0
11569,49,1,3
11570,58,0,0
11571,50,1,1
11572,4,1,2
11573,54,1,0
11574,65,0,1
11575,48,0,0
11576,52,1,0
11577,27,0,4
11578,60,1,0
11579,1,1,2
11580,49,1,0
11581,7,0,2
11582,25,1,3
11583,1,0,4
11584,39,0,0
11585,1,0,4
11586,19,0,1
11587,5,1,0
11588,16,0,0
11589,26,1,3
11590,37,0,0
11591,31,0,0
11592,54,0,0
11593,58,0,0
11594,3,0,2
11595,72,0,0
11596,47,0,1
11597,65,0,0
11598,18,0,3
11599,33,1,0
11600,17,1,1
11601,13,0,0
11602,65,1,3
11603,66,1,0
11604,27,0,4
11605,2,1,3
11606,36,0,3
11607,75,1,0
11608,23,1,4
11609,44,1,0
11610,16,0,0
11611,22,0,4
11612,46,1,0
11613,2,0,2
11614,18,0,0
11615,20,0,0
11616,9,0,0
11617,1,1,2
11618,8,1,0
11619,12,1,0
11620,1,0,3
11621,84,1,0
11622,2,0,0
11623,52,0,0
11624,60,1,0
11625,3,1,2
11626,57,0,0
11627,39,1,2
11628,7,0,0
11629,75,0,0
11630,1,0,0
11631,4,1,2
11632,64,0,0
11633,1,0,2
11634,22,0,2
11635,53,0,0
11636,9,0,0
11637,12,1,0
11638,16,1,0
11639,1,1,2
11640,58,0,4
11641,30,0,0
11642,11,1,0
11643,5,1,4
11644,16,0,0
11645,75,0,0
11646,85,1,0
11647,5,0,4
11648,60,1,0
11649,1,0,4
11650,16,0,1
11651,69,1,4
11652,49,1,3
11653,10,0,0
11654,7,0,0
11655,16,0,0
11656,52,1,0
11657,2,1,0
11658,25,1,2
11659,60,1,0
11660,22,1,2
11661,56,1,3
11662,56,1,0
11663,7,0,1
11664,26,0,3
11665,20,0,0
11666,45,1,0
11667,8,0,4
11668,26,1,3
11669,1,1,2
11670,31,1,3
11671,39,1,3
11672,1,0,4
11673,26,1,2
11674,29,0,4
11675,26,1,2
11676,28,1,3
11677,25,1,0
11678,43,0,0
11679,2,1,4
11680,4,1,0
11681,1,0,1
11682,34,0,4
11683,23,1,0
11684,23,1,3
11685,20,1,3
11686,8,1,3
11687,26,0,1
11688,39,1,0
11689,75,0,0
11690,46,1,0
11691,9,0,0
11692,3,1,3
11693,1,0,2
11694,9,0,0
11695,6,1,0
11696,20,1,4
11697,53,0,0
11698,28,1,0
11699,9,0,0
11700,42,0,0
11701,4,1,4
11702,5,1,3
11703,2,0,3
11704,66,1,0
11705,90,0,0
11706,78,0,0
11707,36,1,3
11708,60,1,0
11709,22,0,4
11710,31,1,0
11711,75,1,0
11712,75,0,0
11713,53,1,0
11714,75,1,0
11715,65,0,0
11716,36,1,0
11717,1,0,0
11718,29,0,0
11719,1,0,0
11720,5,0,1
11721,24,1,3
11722,43,1,0
11723,31,1,3
11724,24,0,3
11725,3,0,2
11726,49,1,0
11727,1,0,0
11728,73,1,0
11729,47,0,0
11730,1,0,0
11731,3,1,2
11732,92,1,0
11733,38,1,0
11734,23,1,3
11735,56,0,1
11736,1,1,4
11737,1,0,3
11738,4,1,4
11739,1,0,2
11740,18,0,3
11741,15,1,4
11742,30,1,3
11743,11,0,0
11744,29,1,4
11745,65,0,0
11746,5,1,0
11747,27,0,2
11748,29,0,0
11749,72,1,0
11750,10,0,0
11751,5,1,0
11752,2,0,2
11753,1,0,2
11754,56,1,0
11755,1,0,4
11756,8,1,3
11757,1,0,2
11758,21,0,0
11759,8,1,0
11760,63,0,3
11761,8,1,0
11762,5,1,3
11763,2,1,2
11764,36,1,0
11765,2,1,2
11766,45,1,3
11767,80,1,0
11768,16,0,0
11769,5,1,4
11770,1,1,0
11771,3,1,2
11772,49,1,0
11773,53,1,3
11774,7,1,4
11775,29,1,0
11776,1,0,2
11777,47,0,4
11778,1,1,4
11779,1,1,0
11780,44,1,2
11781,12,0,0
11782,1,0,0
11783,17,1,0
11784,110,1,1
11785,59,1,0
11786,36,1,0
11787,1,1,0
11788,30,0,2
11789,72,0,0
11790,26,1,0
11791,10,0,0
11792,17,0,0
11793,1,0,2
11794,75,1,0
11795,53,0,0
11796,23,0,0
11797,32,1,3
11798,3,0,4
11799,50,0,2
11800,36,0,2
11801,65,0,0
11802,59,0,0
11803,3,1,2
11804,25,1,3
11805,57,0,2
11806,20,1,4
11807,1,0,3
11808,57,0,3
11809,1,0,0
11810,53,1,0
11811,2,1,2
11812,57,0,0
11813,54,1,0
11814,42,0,0
11815,85,0,0
11816,18,1,0
11817,46,0,0
11818,10,0,0
11819,28,1,0
11820,47,0,0
11821,1,1,2
11822,6,1,0
11823,40,1,1
11824,62,1,0
11825,18,1,0
11826,78,0,3
11827,2,0,0
11828,33,1,0
11829,34,0,0
11830,69,1,3
11831,55,0,0
11832,47,1,0
11833,50,1,0
11834,28,1,4
11835,1,1,2
11836,50,0,0
11837,40,1,0
11838,1,1,2
11839,16,1,0
11840,42,0,0
11841,18,1,0
11842,2,1,2
11843,33,0,0
11844,48,1,0
11845,2,1,4
11846,1,0,0
11847,62,0,1
11848,63,1,0
11849,10,1,0
11850,39,1,4
11851,65,1,0
11852,1,0,0
11853,4,1,0
11854,4,0,2
11855,37,0,0
11856,32,0,0
11857,82,0,0
11858,31,1,3
11859,21,0,4
11860,1,1,3
11861,8,1,0
11862,4,0,0
11863,36,0,4
11864,14,0,0
11865,1,0,0
11866,18,0,0
11867,10,0,0
11868,12,1,0
11869,1,1,3
11870,43,0,3
11871,1,0,3
11872,14,0,1
11873,2,1,3
11874,56,0,0
11875,23,1,3
11876,42,1,0
11877,28,1,4
11878,16,0,0
11879,26,1,2
11880,8,1,4
11881,42,0,2
11882,1,1,4
11883,62,1,0
11884,56,1,0
11885,22,0,0
11886,26,0,3
11887,2,1,0
11888,6,1,4
11889,1,0,4
11890,24,1,2
11891,4,1,3
11892,41,1,0
11893,2,1,2
11894,26,1,3
11895,60,1,0
11896,66,1,0
11897,70,0,0
11898,1,0,2
11899,12,0,0
11900,70,1,0
11901,50,1,0
11902,2,0,3
11903,25,1,4
11904,6,1,2
11905,24,1,2
11906,56,1,0
11907,59,0,0
11908,1,1,2
11909,15,1,2
11910,10,0,4
11911,37,1,0
11912,1,1,3
11913,9,0,0
11914,37,0,4
11915,26,1,3
11916,20,0,0
11917,21,0,0
11918,24,1,4
11919,13,0,4
11920,60,1,0
11921,14,1,3
11922,56,0,2
11923,50,0,0
11924,2,0,0
11925,1,0,2
11926,69,1,0
11927,16,1,0
11928,18,1,0
11929,26,0,0
11930,75,0,0
11931,54,0,0
11932,18,0,4
11933,30,0,0
11934,1,0,2
11935,42,1,0
11936,30,1,4
11937,16,0,0
11938,3,1,2
11939,17,1,0
11940,72,1,0
11941,28,1,2
11942,85,1,3
11943,1,0,2
11944,89,0,3
11945,50,0,0
11946,14,0,0
11947,32,0,4
11948,34,1,0
11949,60,1,0
11950,90,0,0
11951,10,1,0
11952,51,0,3
11953,4,1,0
11954,75,0,4
11955,30,1,3
11956,45,0,4
11957,14,1,0
11958,24,0,2
11959,65,1,0
11960,1,1,0
11961,19,1,0
11962,3,1,3
11963,2,0,2
11964,3,0,0
11965,21,1,3
11966,1,0,0
11967,1,0,0
11968,1,1,2
11969,53,0,0
11970,27,0,3
11971,29,1,1
11972,8,0,0
11973,26,1,3
11974,8,1,3
11975,65,0,0
11976,60,1,0
11977,1,1,4
11978,26,0,3
11979,2,0,2
11980,4,0,2
11981,38,1,3
11982,17,0,0
11983,39,0,0
11984,22,0,0
11985,15,1,3
11986,4,0,0
11987,59,0,0
11988,42,0,2
11989,1,1,3
11990,2,1,2
11991,52,0,0
11992,35,1,0
11993,54,1,0
11994,32,0,0
11995,1,0,4
11996,27,0,0
11997,35,1,0
11998,54,0,0
11999,39,0,2
12000,96,1,1
12001,2,0,4
12002,2,0,0
12003,8,0,0
12004,21,1,4
12005,8,1,0
12006,90,0,0
12007,11,0,3
12008,40,1,0
12009,66,1,0
12010,1,1,0
12011,56,0,0
12012,53,1,0
12013,3,0,1
12014,2,1,2
12015,2,0,1
12016,12,0,4
12017,63,0,0
12018,4,1,3
12019,3,1,4
12020,35,0,2
12021,1,1,2
12022,22,1,2
12023,1,1,0
12024,35,1,3
12025,1,1,3
12026,4,0,2
12027,2,0,3
12028,1,0,2
12029,5,0,0
12030,53,0,0
12031,1,0,1
12032,2,1,2
12033,15,1,4
12034,64,1,0
12035,92,0,3
12036,54,0,0
12037,15,0,0
12038,36,0,0
12039,18,1,3
12040,69,0,0
12041,2,1,4
12042,56,1,0
12043,24,0,0
12044,84,1,0
12045,56,0,0
12046,25,1,0
12047,4,1,2
12048,83,1,0
12049,69,1,0
12050,82,0,0
12051,2,1,3
12052,1,1,0
12053,26,1,4
12054,2,1,0
12055,72,0,0
12056,1,0,2
12057,1,0,2
12058,32,1,3
12059,22,1,4
12060,47,1,0
12061,3,0,3
12062,36,0,0
12063,29,1,2
12064,34,0,0
12065,11,0,0
12066,49,1,0
12067,8,1,0
12068,62,1,0
12069,1,1,2
12070,1,0,2
12071,22,1,1
12072,28,0,4
12073,23,1,0
12074,58,0,0
12075,1,0,2
12076,1,1,0
12077,62,0,3
12078,24,1,3
12079,56,1,0
12080,2,1,0
12081,1,1,0
12082,9,0,0
12083,16,0,0
12084,42,0,0
12085,90,0,0
12086,1,0,0
12087,25,1,3
12088,25,0,0
12089,30,0,0
12090,15,0,0
12091,8,1,2
12092,37,1,2
12093,1,1,4
12094,45,0,0
12095,1,1,0
12096,36,0,0
12097,16,0,0
12098,36,0,3
12099,34,1,0
12100,46,0,0
12101,2,1,4
12102,90,1,0
12103,1,1,0
12104,1,1,0
12105,14,0,4
12106,78,0,0
12107,2,0,0
12108,26,0,4
12109,25,1,4
12110,31,1,4
12111,40,0,0
12112,13,0,0
12113,6,1,3
12114,59,0,3
12115,1,0,0
12116,53,0,0
12117,59,0,0
12118,1,1,0
12119,68,0,0
12120,56,1,0
12121,7,1,3
12122,50,1,0
12123,17,1,0
12124,33,1,2
12125,17,0,0
12126,2,1,2
12127,40,1,0
12128,72,0,0
12129,85,1,2
12130,85,1,4
12131,34,0,0
12132,9,1,0
12133,5,1,0
12134,4,1,2
12135,1,0,3
12136,56,1,1
12137,4,0,0
12138,4,0,0
12139,31,1,1
12140,49,0,0
12141,1,0,1
12142,85,0,0
12143,43,0,0
12144,8,1,0
12145,35,0,3
12146,60,1,0
12147,1,0,4
12148,8,1,0
12149,1,1,0
12150,48,0,0
12151,5,0,3
12152,27,1,0
12153,41,1,3
12154,16,0,0
12155,14,1,0
12156,17,0,0
12157,24,1,0
12158,28,1,0
12159,31,1,2
12160,1,0,0
12161,85,1,2
12162,27,1,3
12163,59,0,0
12164,2,0,3
12165,2,0,2
12166,69,0,0
12167,37,0,0
12168,64,1,0
12169,56,0,0
12170,28,1,3
12171,13,1,0
12172,10,0,4
12173,26,0,0
12174,25,1,0
12175,52,1,0
12176,72,1,0
12177,1,1,3
12178,53,0,2
12179,3,0,0
12180,4,1,0
12181,18,1,4
12182,30,1,2
12183,80,0,0
12184,60,1,0
12185,29,1,3
12186,6,0,0
12187,42,0,2
12188,26,0,0
12189,75,1,0
12190,24,1,4
12191,45,1,0
12192,85,0,2
12193,35,0,3
12194,28,1,0
12195,2,1,2
12196,29,1,0
12197,14,0,3
12198,50,0,0
12199,9,1,0
12200,14,1,0
12201,1,0,2
12202,47,0,0
12203,53,0,0
12204,16,1,0
12205,70,1,0
12206,5,0,0
12207,33,1,0
12208,3,0,3
12209,2,0,2
12210,29,0,4
12211,10,0,4
12212,36,1,0
12213,23,1,4
12214,85,1,0
12215,1,0,2
12216,16,1,0
12217,53,1,0
12218,51,1,4
12219,2,1,2
12220,29,1,0
12221,7,1,3
12222,84,1,0
12223,23,1,4
12224,17,0,3
12225,90,0,0
12226,26,0,3
12227,23,1,3
12228,21,1,4
12229,1,1,0
12230,27,0,0
12231,48,0,1
12232,63,1,0
12233,47,0,0
12234,4,1,4
12235,59,1,0
12236,2,0,2
12237,1,1,0
12238,30,1,0
12239,1,1,2
12240,6,1,2
12241,32,1,0
12242,8,1,0
12243,25,1,2
12244,18,0,0
12245,1,1,3
12246,29,1,3
12247,58,0,0
12248,41,1,0
12249,4,0,0
12250,1,1,2
12251,41,1,0
12252,67,1,0
12253,27,0,3
12254,38,1,0
12255,16,1,3
12256,80,1,0
12257,1,0,2
12258,9,0,1
12259,6,1,3
12260,34,1,0
12261,3,1,2
12262,26,1,2
12263,59,0,0
12264,5,0,0
12265,1,0,0
12266,2,1,3
12267,22,1,2
12268,39,0,0
12269,3,1,2
12270,1,0,2
12271,56,0,0
12272,16,0,0
12273,30,0,2
12274,2,1,3
12275,68,0,1
12276,82,1,0
12277,85,1,0
12278,53,1,0
12279,1,1,0
12280,66,0,1
12281,64,0,0
12282,53,1,0
12283,1,1,0
12284,2,0,3
12285,26,1,4
12286,29,1,0
12287,82,1,2
12288,49,0,3
12289,63,1,0
12290,28,1,0
12291,63,0,0
12292,58,0,3
12293,13,1,0
12294,68,0,0
12295,32,0,3
12296,15,1,0
12297,16,0,0
12298,2,1,2
12299,17,1,1
12300,21,0,4
12301,1,0,2
12302,65,0,4
12303,2,1,3
12304,27,0,0
12305,3,1,0
12306,58,1,0
12307,53,1,0
12308,14,1,1
12309,53,1,0
12310,24,1,0
12311,4,1,4
12312,40,0,0
12313,42,0,0
12314,25,1,2
12315,56,0,0
12316,60,1,0
12317,52,0,0
12318,2,0,2
12319,30,1,2
12320,1,0,0
12321,85,0,0
12322,1,1,2
12323,1,1,4
12324,62,1,0
12325,27,1,3
12326,28,1,0
12327,63,0,0
12328,31,1,2
12329,28,1,0
12330,14,0,0
12331,66,0,0
12332,60,0,0
12333,2,1,2
12334,9,0,4
12335,56,1,0
12336,27,1,0
12337,33,1,0
12338,47,1,0
12339,63,0,0
12340,15,0,0
12341,1,0,4
12342,18,1,0
12343,23,1,3
12344,48,0,0
12345,61,1,0
12346,16,1,0
12347,75,1,0
12348,71,1,2
12349,12,1,0
12350,28,0,3
12351,23,1,0
12352,1,0,2
12353,65,0,0
12354,61,0,0
12355,3,0,0
12356,8,1,2
12357,57,1,0
12358,1,1,0
12359,78,0,0
12360,17,0,0
12361,72,1,0
12362,26,1,3
12363,22,0,4
12364,2,1,2
12365,41,0,0
12366,26,1,0
12367,26,0,4
12368,35,0,3
12369,28,1,2
12370,56,0,0
12371,39,0,4
12372,35,0,4
12373,60,1,0
12374,5,0,0
12375,39,1,0
12376,35,0,0
12377,2,0,2
12378,57,0,0
12379,42,1,2
12380,52,1,4
12381,71,1,0
12382,24,1,0
12383,27,0,3
12384,80,0,0
12385,18,1,2
12386,49,1,3
12387,56,1,3
12388,85,1,0
12389,67,0,0
12390,49,0,4
12391,1,0,2
12392,22,1,2
12393,27,0,2
12394,27,1,4
12395,17,1,3
12396,1,0,3
12397,75,0,1
12398,26,0,2
12399,58,0,0
12400,75,1,0
12401,67,0,0
12402,63,0,0
12403,80,1,3
12404,18,1,0
12405,31,1,0
12406,20,1,0
12407,26,1,3
12408,24,1,3
12409,37,0,0
12410,1,0,4
12411,72,1,0
12412,11,1,0
12413,2,1,2
12414,31,1,0
12415,1,1,0
12416,1,0,2
12417,21,1,4
12418,50,1,0
12419,10,1,0
12420,50,0,0
12421,39,0,3
12422,24,1,0
12423,95,1,0
12424,26,1,3
12425,53,1,0
12426,39,1,0
12427,21,1,2
12428,31,0,3
12429,28,1,3
12430,1,0,4
12431,1,0,2
12432,27,1,3
12433,26,1,3
12434,72,1,0
12435,60,0,0
12436,3,1,4
12437,16,0,0
12438,4,0,3
12439,1,0,0
12440,1,0,2
12441,55,0,0
12442,5,1,2
12443,1,0,2
12444,1,1,4
12445,32,1,0
12446,2,0,3
12447,51,0,0
12448,2,1,0
12449,72,0,0
12450,3,1,0
12451,52,0,0
12452,2,0,0
12453,90,0,0
12454,20,1,0
12455,34,1,2
12456,1,0,0
12457,38,1,4
12458,60,1,1
12459,25,1,2
12460,42,1,0
12461,18,1,0
12462,62,0,0
12463,18,1,0
12464,60,0,0
12465,52,0,1
12466,16,1,0
12467,54,1,0
12468,21,1,2
12469,80,1,0
12470,46,1,0
12471,21,1,2
12472,85,0,0
12473,66,1,1
12474,60,1,0
12475,51,0,0
12476,11,1,0
12477,10,1,2
12478,1,0,0
12479,56,0,0
12480,35,0,1
12481,7,0,0
12482,53,0,0
12483,67,1,0
12484,8,1,0
12485,18,1,0
12486,4,1,3
12487,1,1,2
12488,16,1,0
12489,40,0,3
12490,59,1,0
12491,36,0,0
12492,1,1,3
12493,30,1,0
12494,1,1,2
12495,1,0,2
12496,1,0,3
12497,58,0,0
12498,43,1,3
12499,55,0,2
12500,7,1,0
12501,85,1,0
12502,58,0,0
12503,50,1,3
12504,47,0,4
12505,19,0,2
12506,27,1,2
12507,62,1,0
12508,3,1,0
12509,37,0,0
12510,4,1,1
12511,2,0,2
12512,22,1,0
12513,1,1,2
12514,23,1,0
12515,28,1,0
12516,8,1,0
12517,1,0,1
12518,1,1,4
12519,1,1,1
12520,5,0,0
12521,75,0,1
12522,80,0,0
12523,30,1,0
12524,82,0,2
12525,23,1,3
12526,50,0,0
12527,25,1,2
12528,8,1,0
12529,10,1,1
12530,28,1,3
12531,20,0,0
12532,39,1,0
12533,56,0,0
12534,12,0,3
12535,39,0,0
12536,67,0,0
12537,24,0,4
12538,14,0,3
12539,75,0,1
12540,42,1,0
12541,9,0,0
12542,30,0,0
12543,50,1,0
12544,80,0,2
12545,4,0,0
12546,2,0,0
12547,3,1,4
12548,61,1,3
12549,2,0,2
12550,10,0,0
12551,27,0,3
12552,53,1,0
12553,66,0,2
12554,85,1,3
12555,75,0,0
12556,58,0,1
12557,34,1,3
12558,85,1,2
12559,1,0,1
12560,1,0,2
12561,42,1,0
12562,85,1,0
12563,53,0,0
12564,20,0,0
12565,1,1,3
12566,54,0,0
12567,32,1,0
12568,2,1,3
12569,3,0,0
12570,1,1,3
12571,20,1,0
12572,54,0,2
12573,4,0,2
12574,22,1,4
12575,3,1,2
12576,52,1,0
12577,57,1,0
12578,39,0,0
12579,22,1,4
12580,37,1,0
12581,26,1,3
12582,2,0,2
12583,48,1,1
12584,28,0,4
12585,1,0,2
12586,82,1,1
12587,43,0,4
12588,5,1,0
12589,14,1,0
12590,80,0,0
12591,85,1,0
12592,48,1,0
12593,77,1,2
12594,35,0,1
12595,1,0,2
12596,58,0,0
12597,28,1,3
12598,9,1,0
12599,30,1,4
12600,4,0,2
12601,22,0,2
12602,2,1,4
12603,7,0,0
12604,14,0,2
12605,2,1,2
12606,26,1,0
12607,6,1,4
12608,12,1,0
12609,1,1,4
12610,38,1,1
12611,2,1,0
12612,1,0,2
12613,1,0,2
12614,72,1,0
12615,1,1,4
12616,49,1,3
12617,8,1,4
12618,29,1,0
12619,28,1,0
12620,65,1,0
12621,16,0,4
12622,45,0,4
12623,58,0,4
12624,1,1,4
12625,28,1,4
12626,39,1,0
12627,49,0,0
12628,39,0,0
12629,3,1,2
12630,27,1,3
12631,65,1,0
12632,43,0,0
12633,20,1,2
12634,69,1,0
12635,1,0,0
12636,1,1,2
12637,47,0,0
12638,15,0,4
12639,54,0,0
12640,23,1,0
12641,25,1,3
12642,2,1,4
12643,25,1,0
12644,7,0,2
12645,10,1,2
12646,1,0,3
12647,63,1,4
12648,46,1,4
12649,53,1,0
12650,14,1,0
12651,6,1,0
12652,28,0,3
12653,52,0,0
12654,38,0,4
12655,3,1,0
12656,1,1,2
12657,16,1,3
12658,62,0,0
12659,16,0,0
12660,8,1,0
12661,24,1,4
12662,68,0,0
12663,17,0,1
12664,60,1,0
12665,50,1,0
12666,1,1,1
12667,1,0,3
12668,80,1,0
12669,75,1,1
12670,75,0,3
12671,1,1,3
12672,28,0,3
12673,6,1,3
12674,80,0,0
12675,85,1,0
12676,30,1,0
12677,25,1,2
12678,2,1,4
12679,63,1,0
12680,12,1,3
12681,78,1,0
12682,62,0,0
12683,1,0,3
12684,28,0,0
12685,4,1,2
12686,18,1,0
12687,29,0,0
12688,62,0,0
12689,38,0,0
12690,77,1,0
12691,10,0,0
12692,8,0,0
12693,39,0,4
12694,32,1,0
12695,30,1,3
12696,77,1,0
12697,10,1,4
12698,52,0,1
12699,70,0,2
12700,58,0,0
12701,60,1,0
12702,1,0,1
12703,26,1,1
12704,16,1,0
12705,2,1,0
12706,19,1,0
12707,50,0,0
12708,60,1,0
12709,42,0,3
12710,4,1,2
12711,24,1,0
12712,80,1,0
12713,37,0,2
12714,34,1,4
12715,50,1,0
12716,65,0,0
12717,39,0,2
12718,51,0,0
12719,4,1,3
12720,3,1,3
12721,56,1,0
12722,75,0,1
12723,18,1,3
12724,50,0,0
12725,85,1,0
12726,72,1,0
12727,1,1,0
12728,42,0,3
12729,7,1,0
12730,46,1,0
12731,48,0,0
12732,5,1,4
12733,39,0,2
12734,39,0,0
12735,49,1,0
12736,16,0,3
12737,1,0,3
12738,45,0,4
12739,5,1,0
12740,44,0,0
12741,20,0,4
12742,29,1,1
12743,28,1,1
12744,90,1,0
12745,1,1,3
12746,66,1,0
12747,72,0,0
12748,2,1,3
12749,77,1,0
12750,90,1,0
12751,50,0,3
